qplume,red,green,blue,yellow,source_type_nan,source_type_pipeline,source_type_processing,source_type_tank,source_type_well
203.0322176,0,0,6,0,0,0,0,0,0
411.3709911,0,6,12,0,0,0,0,1,0
133.824136,1,0,138,0,0,0,0,0,1
165.163891,679,6,74,0,0,0,0,1,0
195.013151,0,0,29,0,0,0,0,1,0
6634.18018,137,64,30,18,0,1,0,0,0
1054.616383,24,143,1612,8,0,1,0,0,0
690.7467258,0,6,22,0,0,1,0,0,0
318.7055309,0,0,45,0,0,1,0,0,0
154.5679245,0,0,8,0,0,1,0,0,0
414.8318873,0,0,16,0,0,1,0,0,0
590.8576923,0,34,75,8,0,1,0,0,0
628.1892985,0,14,24,0,0,1,0,0,0
647.780434,4,43,151,15,0,0,0,1,0
2252.378,169,376,1696,53,0,0,1,0,0
1413.60523,0,79,130,5,0,0,1,0,0
1879.74354,8,36,78,7,0,0,1,0,0
1113.298995,12,71,78,3,0,0,1,0,0
2036.035055,0,65,31,0,0,0,1,0,0
2609.35937,205,286,2045,72,0,1,0,0,0
341.4535813,0,9,72,0,0,0,0,0,1
651.667186,0,0,39,0,0,1,0,0,0
738.2170964,0,20,39,0,0,0,0,1,0
1020.1835,0,183,109,74,0,1,0,0,0
515.499157,13,43,135,10,0,1,0,0,0
1449.6703,280,230,177,69,0,0,0,1,0
485.195823,19,30,111,24,0,1,0,0,0
1211.41306,225,213,186,91,0,1,0,0,0
80.3112301,27,3,20,0,0,0,0,0,1
1103.42731,182,166,463,75,0,0,0,0,0
6957.15116,742,692,495,152,0,0,0,0,0
4484.84115,118,786,621,303,0,0,0,1,0
5128.65293,139,148,314,49,0,0,1,0,0
3358.26657,468,514,376,222,0,0,0,1,0
221.163856,0,0,42,0,0,1,0,0,0
5525.95692,821,225,184,49,0,0,0,1,0
4903.054478,622,193,297,124,0,0,0,1,0
1088.475383,0,15,77,6,0,0,0,0,0
239.854667,0,30,139,7,0,1,0,0,0
266.256088,6,3,67,1,0,1,0,0,0
187.544086,0,6,183,0,0,1,0,0,0
293.565154,72,32,26,0,0,1,0,0,0
492.737484,19,23,153,3,0,1,0,0,0
180.149172,49,9,19,0,0,1,0,0,0
226.249441,27,26,26,0,0,1,0,0,0
471.908965,23,23,113,0,0,0,0,0,0
2345.98974,478,591,199,220,0,0,0,1,0
216.17645,113,93,254,4,0,0,0,0,1
806.735736,10,179,292,12,0,0,0,1,0
2171.201404,93,402,461,60,0,0,0,1,0
737.328999,21,70,373,16,0,0,0,0,0
130.287647,0,0,28,0,0,0,0,0,1
926.561924,20,121,181,9,0,0,0,0,0
721.73757,33,159,348,27,0,0,0,1,0
328.437301,0,64,349,5,0,0,0,0,0
144.05835,2,26,140,0,0,0,0,0,0
59.02012992,0,20,171,0,0,0,0,0,0
311.7936129,0,2,140,4,0,0,0,0,1
167.7466118,0,21,169,0,0,0,0,0,0
120.7724762,0,0,26,0,0,0,0,1,0
89.90455742,0,16,71,0,0,0,0,0,0
159.3939978,0,26,347,21,0,1,0,0,0
108.8371327,0,16,69,0,0,0,0,0,0
103.7859692,0,0,102,0,0,0,0,0,1
331.3118932,0,26,346,21,0,0,0,0,0
231.0722274,0,39,293,3,0,0,0,0,0
194.4117626,0,14,163,6,0,0,0,0,0
2292.32981,338,158,271,22,0,0,0,0,0
318.049504,4,15,70,0,0,0,0,0,1
368.371187,0,34,78,6,0,0,0,0,1
339.514107,0,21,184,14,0,0,0,1,0
439.48004,16,123,433,1,0,0,0,1,0
413.243131,0,41,140,11,0,0,0,1,0
396.523234,16,78,173,4,0,0,0,1,0
331.0649197,20,78,97,21,0,0,0,1,0
400.376796,14,27,200,0,0,0,0,0,1
778.659231,11,41,74,2,0,0,0,0,1
280.916066,7,23,254,5,0,0,0,0,1
396.0078803,9,14,138,3,0,0,0,0,1
346.120731,0,30,122,5,0,0,0,0,1
531.394709,66,215,316,26,0,0,0,1,0
995.967887,85,169,405,25,0,0,0,1,0
349.468125,10,52,391,0,0,0,0,1,0
427.296793,0,24,24,10,0,0,0,0,1
639.312801,19,58,387,22,0,0,0,0,0
325.5650418,0,12,80,0,0,0,0,0,1
532.7532851,0,84,234,13,0,0,0,0,0
395.5806288,0,96,296,23,0,0,0,0,0
319.0442365,0,75,494,0,0,0,0,0,0
427.265688,19,5,309,1,0,0,0,0,1
370.069418,0,3,157,0,0,0,0,1,0
270.579575,0,0,141,0,0,0,0,1,0
683.388041,48,42,126,12,0,0,0,1,0
426.052147,11,93,204,0,0,0,0,0,1
621.089939,31,78,160,18,0,0,0,1,0
328.00802,10,25,154,0,0,0,0,0,1
359.71993,0,145,207,17,0,0,0,1,0
310.798875,9,69,194,17,0,0,0,1,0
216.733807,0,54,224,0,0,0,0,0,1
351.499339,0,28,177,7,0,0,0,1,0
294.4361416,0,10,88,0,0,0,0,1,0
248.5762378,0,0,68,0,0,0,0,1,0
288.7401699,0,7,82,0,0,0,0,1,0
164.5896164,0,0,58,0,0,0,0,1,0
218.9721446,0,13,7,0,0,0,0,1,0
163.5378871,0,0,113,0,0,0,0,0,1
466.9316848,0,37,73,8,0,0,0,1,0
448.7733793,25,37,156,1,0,0,0,1,0
570.8944786,0,76,92,3,0,0,0,1,0
288.7791082,8,66,187,14,0,0,0,1,0
98.06160645,0,0,49,0,0,0,0,1,0
251.8280599,0,3,33,0,0,0,0,1,0
235.4830327,20,5,158,0,0,0,0,0,1
541.7671899,0,114,411,14,0,0,0,0,1
318.881578,0,117,266,13,0,0,0,0,0
166.0125822,0,48,128,0,0,0,0,0,0
517.875319,45,86,463,4,0,0,0,0,1
117.056211,8,0,34,0,0,0,0,1,0
288.984427,0,6,30,0,0,0,0,1,0
463.494534,0,44,195,9,0,1,0,0,0
207.214442,0,13,426,9,0,0,0,1,0
1238.87969,231,147,249,27,0,0,0,0,0
1220.67697,248,308,389,134,0,0,0,0,0
435.455876,10,34,44,17,0,1,0,0,0
1056.29401,144,434,393,60,0,0,0,0,0
153.43978,0,6,30,1,0,1,0,0,0
183.9264658,0,0,47,0,0,1,0,0,0
112.8525797,3,0,32,0,0,1,0,0,0
128.1310919,0,0,26,0,0,1,0,0,0
353.2550841,55,65,235,0,0,1,0,0,0
361.4009235,25,93,547,9,0,1,0,0,0
1132.48054,64,178,821,76,0,0,0,0,0
1104.67438,42,201,565,51,0,0,0,0,0
1168.61009,68,247,675,24,0,0,0,0,0
377.781472,34,56,137,0,0,0,0,1,0
1231.77319,52,221,519,74,0,0,0,0,0
1352.15033,32,335,963,126,0,0,0,0,0
424.361899,26,9,120,0,0,0,0,1,0
1243.62872,61,368,730,34,0,0,0,0,0
266.4294308,0,0,92,0,0,0,0,1,0
319.0444297,0,0,98,0,0,0,0,1,0
382.464476,16,0,80,0,0,0,0,1,0
330.0811203,0,71,259,9,0,0,0,1,0
410.4296615,0,146,456,15,0,0,0,1,0
1186.45457,134,56,79,17,0,0,0,0,1
534.116557,10,40,482,7,0,0,0,0,1
369.731966,0,23,240,12,0,1,0,0,0
344.443096,0,12,24,0,0,0,0,1,0
222.5253301,0,0,69,0,0,0,0,1,0
225.314481,0,12,25,0,0,0,0,1,0
523.99091,0,0,259,0,0,1,0,0,0
269.248843,10,24,203,3,0,0,0,0,0
365.4413753,10,20,366,6,0,0,0,0,0
144.8065974,7,0,153,0,0,0,0,1,0
398.986883,0,37,40,0,0,0,0,1,0
1001.38144,61,181,689,24,0,0,0,1,0
629.370347,0,75,310,30,0,0,0,1,0
262.556819,0,12,165,0,0,0,0,0,0
319.534047,0,29,113,7,0,0,0,0,0
766.8523504,19,119,426,30,0,0,0,1,0
526.5922743,0,99,286,0,0,0,0,1,0
384.7688502,0,0,102,0,0,0,0,1,0
379.5039377,0,57,244,1,0,0,0,0,0
156.1264473,0,0,66,0,0,0,0,1,0
600.7588345,0,63,163,14,0,0,0,0,0
252.9295247,0,0,14,0,0,0,0,1,0
734.901797,0,120,271,0,0,0,0,1,0
1454.31878,51,361,2167,35,0,0,1,0,0
262.006866,0,12,34,7,0,1,0,0,0
980.078039,69,82,1349,42,0,0,1,0,0
1065.25732,39,127,371,45,0,0,1,0,0
1094.33953,257,391,540,163,0,0,0,1,0
1276.43617,156,435,509,83,0,0,0,1,0
1118.984,217,474,374,148,0,0,0,1,0
1253.05061,206,405,527,65,0,0,0,1,0
1155.77257,171,484,860,60,0,0,0,1,0
1011.03069,152,463,432,55,0,0,0,1,0
1250.051587,80,148,1710,24,0,0,1,0,0
260.6539831,0,20,485,0,0,0,0,0,1
284.891477,0,4,102,0,0,0,0,0,1
1079.337085,43,109,602,9,0,0,1,0,0
855.5385817,29,104,534,23,0,0,1,0,0
264.2543458,0,40,63,7,0,0,0,1,0
252.315692,0,10,21,0,0,0,0,0,1
99.4408785,0,0,22,0,0,0,0,0,1
804.250332,34,77,244,23,0,0,0,0,1
261.575753,0,14,18,1,0,0,0,0,1
160.375819,0,0,30,0,0,0,0,0,1
229.470479,0,33,191,0,0,0,0,1,0
350.20387,9,58,1631,4,0,1,0,0,0
597.059115,44,77,1875,10,0,1,0,0,0
1604.02861,50,251,6566,64,0,1,0,0,0
335.697309,24,44,580,16,0,1,0,0,0
4324.56432,828,532,1037,228,0,0,0,0,1
408.025529,6,21,49,7,0,1,0,0,0
381.418242,0,55,162,0,0,1,0,0,0
501.41196,0,51,1429,8,0,1,0,0,0
750.53813,61,87,305,1,0,1,0,0,0
251.531884,0,12,19,0,0,0,0,1,0
4524.00871,266,529,711,223,0,0,1,0,0
377.5506605,5,95,1339,7,0,0,0,1,0
219.005085,0,12,27,0,0,1,0,0,0
309.398667,0,41,130,3,0,0,0,1,0
269.968238,0,11,3,0,0,0,0,1,0
305.254278,0,12,11,0,0,0,0,1,0
3455.84188,720,607,556,410,0,1,0,0,0
6182.16656,1376,1113,697,992,0,0,0,1,0
147.545506,0,0,45,0,1,0,0,0,0
16811.2802,113,10209,793,6059,1,0,0,0,0
849.915153,53,39,108,4,0,1,0,0,0
864.704189,8,40,51,0,0,0,0,0,0
784.290647,53,72,421,10,0,1,0,0,0
341.737019,13,39,77,12,0,1,0,0,0
328.103824,0,18,138,0,0,0,0,0,0
1431.45576,60,38,25,4,0,1,0,0,0
1134.35909,22,7,18,2,0,0,0,0,1
266.502562,0,0,21,0,0,0,0,0,1
705.929815,14,19,215,6,0,1,0,0,0
1190.72174,28,21,2961,2,0,1,0,0,0
267.935245,0,72,220,0,0,0,0,0,1
383.519751,0,29,232,0,0,0,0,0,0
513.798843,8,140,177,5,0,0,0,0,0
384.526334,5,15,87,3,0,0,0,0,1
418.948015,0,44,71,5,0,0,0,1,0
598.911648,1,175,483,8,0,0,0,0,1
184.029914,0,0,28,0,0,0,0,1,0
196.887353,52,0,0,0,0,1,0,0,0
210.412319,0,7,57,0,0,1,0,0,0
193.000058,0,0,107,0,0,1,0,0,0
339.279429,3,16,37,0,0,1,0,0,0
129.469679,0,0,43,0,0,0,0,1,0
282.06843,0,0,11,0,0,0,0,0,1
242.757897,0,0,23,0,0,0,0,0,1
295.936071,558,11,129,0,0,1,0,0,0
219.42319,0,31,50,0,0,0,0,1,0
1827.84302,236,716,1016,243,0,0,1,0,0
2084.23781,195,874,1297,160,0,0,1,0,0
82.2721963,0,19,471,9,0,0,0,1,0
842.103119,11,84,32,35,0,0,0,1,0
673.674826,0,122,389,12,0,0,0,1,0
164.368534,5,0,67,0,0,0,0,1,0
66.7850492,0,19,431,9,0,1,0,0,0
359.34543,2822,8,22,0,0,0,0,1,0
185.686335,1143,0,39,0,0,0,0,1,0
317.940452,0,140,281,8,0,0,0,0,1
454.73692,21,128,707,25,0,0,0,0,1
286.555884,0,26,46,2,0,0,0,0,1
221.239435,0,18,87,8,0,1,0,0,0
176.60301,0,0,29,0,0,1,0,0,0
179.069819,0,6,28,0,0,1,0,0,0
272.733199,363,20,147,0,0,1,0,0,0
218.79374,470,0,41,0,0,1,0,0,0
421.733014,4,7,12,0,0,1,0,0,0
293.696369,0,32,117,0,0,1,0,0,0
626.968579,45,70,332,1,0,0,0,1,0
1927.80692,242,621,3137,136,0,1,0,0,0
1870.43075,275,113,196,68,0,1,0,0,0
340.3523231,0,0,31,0,0,1,0,0,0
1157.27169,116,105,78,31,0,0,0,0,1
48.30650577,0,0,17,0,0,0,0,1,0
135.355762,1,34,16,0,0,0,0,0,1
484.2249269,0,17,11,4,0,0,0,0,1
46.6494748,0,0,113,0,0,1,0,0,0
364.3403352,8,83,410,22,0,0,1,0,0
388.489958,0,81,89,28,0,0,0,0,1
591.839521,25,59,36,5,0,1,0,0,0
1290.05061,91,90,261,27,0,0,0,1,0
758.441015,2,85,243,0,0,0,0,1,0
1051.85605,21,19,10,5,0,0,0,1,0
177.3954382,0,13,70,0,0,0,0,1,0
172.0523694,0,21,30,0,0,0,0,0,1
92.8342406,0,0,39,0,0,0,0,0,1
183.9636259,0,10,40,0,0,0,0,1,0
95.6527283,2447,0,26,0,0,0,0,0,1
314.238228,44,39,102,22,0,0,0,1,0
174.116239,314,0,59,0,0,0,0,1,0
618.750087,0,77,195,13,0,0,0,0,0
697.876519,6,61,47,0,0,0,0,0,0
199.706899,0,8,3,0,0,0,0,1,0
374.1700315,0,40,32,4,0,1,0,0,0
148.136576,67,13,18,0,0,1,0,0,0
254.751641,10,8,42,0,0,0,0,1,0
559.311096,10,69,55,19,0,0,0,0,1
169.9539753,0,26,27,6,0,0,0,1,0
401.9142451,0,34,24,0,0,0,0,0,1
183.383344,0,0,44,0,0,0,0,0,1
513.1729013,2,26,157,8,0,0,0,0,1
251.0404753,2,17,27,6,0,0,0,0,1
455.638767,43,20,90,0,0,0,0,0,1
363.7697799,0,16,31,0,0,0,0,1,0
133.750697,0,12,37,0,0,0,0,1,0
97.6127043,8,0,22,0,0,1,0,0,0
135.029032,488,9,13,0,0,0,0,0,1
1156.7535,1,166,752,8,0,1,0,0,0
240.219188,45,86,186,14,0,0,0,0,0
184.977438,0,0,103,0,0,1,0,0,0
634.7449654,10,86,424,11,0,0,1,0,0
219.5712947,0,0,40,0,0,1,0,0,0
261.7244065,0,16,17,1,0,1,0,0,0
409.773439,0,56,55,0,0,0,0,0,0
331.5640568,0,10,18,0,0,1,0,0,0
470.2772666,0,13,95,7,0,0,0,0,0
322.8417799,0,7,22,0,0,1,0,0,0
500.0167395,0,0,22,0,0,0,0,0,0
98.1211532,1,0,44,0,0,0,1,0,0
181.712727,7,22,63,4,0,0,1,0,0
391.466084,27,27,86,8,0,0,0,0,0
528.789239,1971,23,22,0,0,0,1,0,0
1040.07927,34,45,62,14,0,0,0,1,0
616.026273,17,45,184,11,0,0,0,1,0
573.289711,0,33,118,4,0,0,0,0,0
1093.54635,20,39,100,13,0,0,0,1,0
703.211675,0,56,74,7,0,0,0,0,0
465.61021,0,60,68,0,0,0,0,1,0
97.34891891,0,26,32,0,0,0,0,0,1
211.9347998,1,8,24,0,0,0,0,1,0
326.4491361,0,44,58,0,0,0,0,1,0
132.4336272,0,13,73,0,0,0,0,1,0
157.6880506,0,0,47,0,0,0,0,0,1
286.8093903,0,0,40,0,0,0,0,0,1
420.4045085,2,6,36,15,0,0,0,0,1
438.3862109,0,0,101,0,0,0,0,0,1
182.6004039,1,0,13,0,0,0,0,1,0
475.1191698,0,13,53,13,0,0,0,1,0
151.486168,5,3,32,0,0,0,0,1,0
242.5983112,7,42,55,0,0,0,0,1,0
326.8054639,0,74,197,5,0,0,0,0,1
374.910346,34,109,158,60,0,0,0,0,1
95.8909609,0,16,14,0,0,1,0,0,0
929.719631,73,385,1257,102,0,0,0,0,1
133.866351,71,13,298,1,0,1,0,0,0
429.430893,16,168,228,7,0,1,0,0,0
1520.12925,11,178,72,48,0,0,1,0,0
1201.022465,26,66,134,24,0,0,0,0,0
447.1279037,0,53,81,6,0,0,0,0,0
162.93391,0,0,39,0,0,0,0,0,0
284.4057792,0,4,18,0,0,0,0,1,0
160.2014379,4,0,25,0,0,0,0,0,0
167.2633276,2,15,38,0,0,0,0,0,0
810.877251,20,30,107,0,0,0,0,1,0
422.6008378,0,12,75,0,0,0,0,1,0
234.1626391,0,4,76,0,0,0,0,1,0
360.2570155,0,43,140,0,0,0,0,0,0
115.3017395,5,0,53,0,0,0,0,1,0
426.6583267,12,17,123,3,0,0,0,0,0
249.5605193,0,43,314,0,0,0,0,1,0
257.5252167,0,83,80,5,0,0,0,1,0
128.64109,2,0,72,0,0,0,0,0,1
49.5343688,0,20,152,0,0,0,0,0,1
52.4066904,0,0,472,0,0,0,0,0,1
31.9758897,510,0,26,0,0,0,0,0,1
89.248819,3,14,55,0,0,0,0,0,1
154.374674,7,94,446,1,0,1,0,0,0
1375.46545,90,35,97,41,0,0,0,0,1
75.6645864,0,4,24,0,0,0,0,1,0
83.165407,0,0,53,0,0,0,0,0,1
2078.7049,568,832,1517,265,0,0,0,1,0
241.749699,1659,0,28,0,0,0,0,0,0
471.999588,879,51,34,0,0,0,0,0,0
142.216358,0,230,706,24,0,0,0,0,0
427.83589,10038,21,14,0,0,0,0,1,0
266.70981,0,9,57,0,0,0,0,1,0
1693.0906,220,606,1334,211,0,0,0,1,0
666.3625412,37,59,154,9,0,0,0,0,0
293.537649,1,26,82,0,0,0,0,0,0
311.819358,0,59,27,0,0,0,0,1,0
312.205718,5,15,42,0,0,0,0,0,1
57.39166426,0,0,20,0,0,0,0,0,1
620.4178735,0,64,156,6,0,0,0,1,0
212.5168815,2,6,115,0,0,0,0,1,0
318.5989068,0,62,165,19,0,0,0,0,0
166.3116388,4,0,16,0,0,0,0,0,1
76.74033422,0,0,9,0,0,0,0,1,0
135.415022,0,0,14,0,0,0,0,0,1
856.45668,118,353,915,43,1,0,0,0,0
2245.08818,142,242,278,18,0,1,0,0,0
3579.17078,206,306,162,115,0,1,0,0,0
5238.2024,419,915,797,314,0,1,0,0,0
286.7248957,0,8,65,8,0,0,0,0,1
286.3345671,0,12,54,1,0,1,0,0,0
548.3475053,1,0,100,0,0,0,0,0,1
860.6834599,0,28,29,8,0,1,0,0,0
895.229383,226,319,678,117,0,0,0,0,0
211.026256,1,12,42,1,0,0,0,0,1
89.9139145,73,0,12,0,0,0,0,1,0
655.017472,788,125,241,32,0,0,0,0,0
208.7964798,0,0,91,0,0,0,0,0,0
164.669196,198,14,25,0,0,1,0,0,0
341.651412,0,38,129,7,0,0,0,0,0
115.867839,2,0,31,0,0,0,0,0,0
163.560501,594,0,50,0,0,0,0,0,0
240.944894,85,162,378,37,0,0,0,1,0
173.452551,41,10,100,6,0,0,0,1,0
577.146021,413,72,304,18,0,0,0,1,0
1795.08883,7,406,1531,43,0,0,0,0,0
2722.05107,13,898,2216,108,0,0,1,0,0
1068.59326,37,121,156,47,0,0,0,1,0
449.485318,0,78,368,0,0,0,0,0,0
258.919313,0,3,95,0,0,0,0,0,0
1097.7532,0,92,146,55,0,0,0,0,0
516.711043,26,100,286,8,0,0,0,0,0
313.3911868,0,13,79,0,0,0,0,0,0
248.3575635,0,0,42,0,0,0,0,1,0
284.2749807,0,13,104,0,0,0,0,0,0
158.2781452,0,0,159,0,0,0,0,0,0
679.170461,0,87,84,28,0,0,0,1,0
464.9197,21,111,163,20,0,0,0,1,0
232.9136242,2,6,39,0,0,0,0,1,0
100.7831583,0,0,35,0,0,0,0,0,0
129.547912,0,7,9,0,0,1,0,0,0
224.5026366,0,0,106,0,0,0,0,0,1
463.190938,0,17,164,0,0,0,0,1,0
235.685922,0,20,90,3,0,0,0,1,0
194.570444,0,23,54,10,0,0,0,1,0
63.86670689,0,0,18,0,0,0,0,1,0
2560.89663,293,212,499,88,0,0,0,0,1
1540.05485,87,289,1340,43,0,0,0,0,1
817.604072,3,117,430,43,0,0,0,1,0
1048.60839,92,154,1353,15,0,0,0,0,0
1512.57028,121,295,2970,75,0,1,0,0,0
1216.22649,7,479,1748,92,0,0,0,0,1
291.4368404,0,0,90,0,0,0,0,0,1
468.8339016,0,47,34,8,0,0,0,0,1
733.1259787,28,50,67,35,0,0,0,1,0
334.277399,0,58,68,0,0,0,0,0,1
236.30616,0,35,26,0,0,0,0,1,0
647.206956,134,183,666,18,0,0,0,0,1
611.4751648,52,175,1912,5,0,0,0,1,0
446.1382218,13,48,22,2,0,0,0,0,1
149.33485,0,67,234,0,0,0,0,0,1
186.146817,202,5,83,0,0,0,0,1,0
628.562121,5,282,1550,44,0,0,0,0,1
1470.66149,87,394,492,45,0,1,0,0,0
1437.13695,102,80,43,2,0,0,0,0,1
181.1179592,0,46,952,0,0,0,0,0,1
750.284678,3,362,1440,25,0,0,0,0,1
472.693442,21,73,1246,2,0,0,0,0,1
426.311699,123,162,279,12,0,0,0,0,1
947.581517,506,483,678,93,0,0,0,1,0
687.11034,672,320,880,35,0,0,0,1,0
1207.85716,0,101,756,15,0,0,0,0,0
486.449161,0,36,50,9,0,0,0,0,0
1182.83019,25,142,416,54,0,0,0,0,0
187.2352731,16,0,91,0,0,0,0,1,0
301.6654369,0,13,78,0,0,0,0,0,1
69.00352959,0,0,32,0,0,0,0,0,0
844.701707,129,263,1088,69,0,0,0,0,0
712.651965,14,167,794,36,0,0,0,1,0
1125.45639,140,285,748,81,0,0,0,0,0
445.180222,0,33,102,0,0,0,0,0,0
493.7529644,17,174,937,6,0,0,0,0,1
188.1438397,0,0,124,0,0,0,0,1,0
1330.9395,198,209,1445,90,0,0,0,0,0
260.377841,0,21,48,9,0,0,0,1,0
1283.47585,144,283,848,64,0,0,0,0,0
573.554438,11,223,1355,63,0,0,0,1,0
358.845186,47,95,221,22,0,1,0,0,0
223.511646,406,81,147,5,0,0,0,0,0
180.744113,350,72,89,10,0,0,0,0,0
93.4457626,0,0,47,0,0,0,0,0,1
178.169211,0,11,86,5,0,1,0,0,0
96.1769946,100,0,20,0,0,1,0,0,0
69.127399,14,0,39,0,0,1,0,0,0
191.902082,144,24,44,0,0,1,0,0,0
992.9183695,0,32,26,8,0,0,0,1,0
147.7636051,0,0,35,0,0,0,0,1,0
331.729412,7,89,686,20,0,0,0,1,0
1128.25064,0,333,3477,28,0,0,0,1,0
1516.11318,131,79,116,44,0,1,0,0,0
1443.60123,103,119,342,56,0,0,0,0,1
580.1697811,12,145,1511,37,0,0,0,0,1
492.8455413,0,7,1,3,0,0,0,1,0
549.9600592,0,0,39,0,0,0,0,1,0
433.5515692,0,23,35,0,0,0,0,0,1
371.9267398,0,6,18,0,0,0,0,1,0
337.7833837,0,0,41,0,0,0,0,1,0
219.5531618,0,1,116,0,0,0,0,0,1
330.4059882,0,0,89,0,0,0,0,1,0
355.6895868,7,16,48,0,0,0,0,1,0
170.9186781,0,0,33,0,0,0,0,1,0
537.9210613,0,80,2657,25,0,0,0,1,0
335.728251,23,60,494,15,0,0,0,1,0
971.192308,60,200,2962,17,0,0,0,1,0
833.909989,17,227,1457,34,0,0,0,0,1
149.067296,0,15,37,0,0,0,0,1,0
106.799079,0,0,53,0,0,0,0,1,0
508.827275,57,99,745,2,0,0,0,1,0
384.048333,0,56,346,0,0,0,0,0,1
189.563608,0,13,103,1,0,0,0,1,0
161.914753,202,15,53,5,0,0,0,0,1
451.379534,0,27,65,13,0,0,0,1,0
131.9405421,0,0,35,0,0,0,0,1,0
329.4135178,0,0,183,0,0,0,0,1,0
276.29351,0,0,121,0,0,0,0,1,0
180.3784258,0,10,62,0,0,0,0,0,1
227.7667196,0,15,87,2,0,0,0,1,0
918.646795,227,171,769,34,0,1,0,0,0
785.2213007,0,91,656,5,0,0,0,0,0
515.681212,24,236,769,18,0,0,0,0,0
156.8824388,0,6,47,0,0,1,0,0,0
2530.89738,262,555,1715,141,0,0,0,0,0
2071.77775,295,872,1184,118,0,0,0,0,0
686.557315,68,80,474,19,0,0,0,0,0
822.297711,31,108,246,30,0,0,0,0,0
469.963609,23,66,433,6,0,0,0,0,0
396.0514793,0,18,22,0,0,0,0,0,0
407.7449153,0,14,18,0,0,0,0,0,0
191.201769,2,19,13,0,0,1,0,0,0
79.7486663,0,12,28,0,0,1,0,0,0
250.2790415,0,70,215,17,0,0,0,1,0
94.6193897,195,0,19,0,0,0,0,1,0
260.0792193,93,0,98,0,0,0,0,1,0
610.733461,28,50,143,0,0,1,0,0,0
398.759684,0,106,222,48,0,1,0,0,0
453.011492,62,243,887,83,0,0,0,0,0
1515.49407,93,496,440,117,0,0,0,0,0
237.12126,0,13,373,0,0,0,0,0,0
1055.15789,31,288,248,55,0,0,0,1,0
447.0634438,16,64,334,15,0,0,0,1,0
349.7578286,0,33,93,0,0,0,0,0,0
177.1621015,0,0,37,0,0,0,0,0,0
1005.44831,43,455,732,107,0,0,0,0,0
838.404605,149,49,178,11,0,0,0,0,0
570.916354,0,100,309,21,0,0,0,1,0
634.584435,17,56,147,21,0,0,0,0,0
494.784872,4,41,79,12,0,0,0,0,0
217.999965,0,18,36,0,0,0,0,1,0
125.088941,1,24,118,3,0,0,0,0,1
276.603868,34,16,147,2,0,0,0,0,1
1433.41707,57,33,141,2,0,0,0,0,0
1088.49016,53,140,469,4,0,0,0,1,0
1438.28335,49,40,45,12,0,0,0,0,0
378.830352,0,26,82,11,0,0,0,1,0
209.545537,0,38,47,0,0,0,0,1,0
263.675722,576,74,265,0,0,0,0,0,1
469.438742,239,108,185,32,0,0,0,1,0
295.07476,68,15,1896,3,0,0,0,1,0
326.77124,16,28,34,8,0,0,0,1,0
566.029407,35,31,40,6,0,0,0,1,0
1897.61227,63,238,874,68,0,0,0,1,0
676.865824,55,200,1430,5,0,0,0,0,0
199.62106,0,0,103,0,0,0,0,0,0
951.1869175,249,393,1459,36,0,0,0,0,1
237.3036172,3,31,323,0,0,0,0,0,0
877.572578,18,139,1646,4,0,0,0,0,0
210.371815,1,34,230,5,0,0,0,0,0
375.807507,18,68,26,32,0,0,0,0,1
423.585229,18,19,53,0,0,0,0,1,0
636.840947,141,253,209,147,0,0,0,0,1
416.7515614,0,16,37,0,0,0,0,1,0
211.8272807,0,15,53,0,0,0,0,1,0
170.076142,0,11,13,0,0,1,0,0,0
118.143341,0,12,54,1,0,0,0,1,0
1547.32347,201,435,1983,100,0,0,0,0,1
659.11214,64,118,579,24,0,0,0,0,0
3821.57904,342,2656,4528,212,0,0,0,0,1
1638.28497,267,478,1379,32,0,0,0,0,1
519.149713,5,151,207,8,0,0,0,1,0
820.744786,76,187,1234,13,0,0,0,0,0
1175.37074,41,21,196,0,0,0,0,0,1
979.430489,23,58,85,18,0,0,0,0,1
335.165058,0,36,74,0,0,0,0,0,0
595.595866,15,26,108,12,0,1,0,0,0
666.331013,50,50,142,2,0,0,0,0,1
253.7972425,0,2,13,0,0,0,0,1,0
252.307554,0,18,142,1,0,0,0,1,0
1274.9835,327,269,1364,54,0,0,0,0,1
1141.90412,98,108,199,12,0,0,0,0,0
161.783368,0,9,168,0,0,0,0,1,0
545.384539,3,86,258,19,0,0,0,1,0
1698.04822,170,270,945,106,0,0,0,0,1
844.272591,63,242,829,8,0,0,0,0,0
2510.90649,137,165,529,23,0,0,0,1,0
574.1778226,31,35,52,7,0,0,0,1,0
510.42061,85,163,2415,4,0,0,0,1,0
762.555702,21,87,108,5,0,0,0,1,0
591.472582,8,94,183,6,0,0,0,1,0
1087.00898,31,57,69,12,0,0,0,1,0
1145.46976,47,141,955,13,0,0,0,0,0
738.022974,10,19,5,0,0,0,0,1,0
483.133189,7,81,51,17,0,0,0,1,0
859.303733,22,71,234,32,0,0,0,1,0
665.519349,26,146,982,17,0,0,0,0,0
851.4988432,14,15,29,0,0,0,0,1,0
255.2560549,2,20,28,1,0,0,0,1,0
430.7495623,0,25,65,2,0,0,0,0,0
505.1941515,27,3,79,1,0,0,0,0,0
467.4443784,0,55,12,0,0,0,0,1,0
292.9863592,26,19,138,8,0,0,0,1,0
189.3825127,1,14,82,0,0,0,0,1,0
